94;145;220;199;land;false;plains;1
95;150;183;218;land;false;plains;1
96;211;193;232;land;false;plains;1
97;82;221;246;land;false;plains;1
98;254;151;191;land;false;plains;1
99;180;230;205;land;false;plains;1
100;220;134;194;land;false;plains;1
101;247;211;182;land;false;plains;1
102;203;236;163;land;false;plains;1
103;155;172;211;land;false;plains;1
104;165;160;235;land;false;plains;1
105;155;245;185;land;false;plains;1
106;209;243;184;land;false;plains;1
107;230;176;160;land;false;plains;1
108;170;242;240;land;true;plains;1
109;254;27;224;land;false;plains;1
110;245;205;191;land;false;plains;1
111;246;206;150;land;true;plains;1
112;252;187;70;land;false;plains;1
113;167;235;252;land;false;plains;1
114;242;102;164;land;false;plains;1
115;241;101;248;land;false;plains;1
116;106;210;201;land;false;plains;1
117;204;102;241;land;false;plains;1
118;218;243;142;land;false;plains;1
119;202;236;166;land;false;plains;1
120;217;236;102;land;false;plains;1
121;109;250;172;land;false;plains;1
122;208;121;201;land;false;plains;1
123;84;190;235;land;false;plains;1
124;233;252;126;land;false;plains;1
125;149;147;219;land;false;plains;1
126;210;93;215;land;false;plains;1
127;135;192;236;land;false;plains;1
128;206;221;114;land;false;plains;1
129;131;189;242;land;false;plains;1
130;237;131;200;land;false;plains;1
131;152;235;128;land;false;plains;1
132;230;108;167;land;true;plains;1
133;240;112;184;land;false;plains;1
134;52;230;230;land;false;plains;1
135;206;180;116;land;false;plains;1
136;135;246;193;land;false;plains;1
137;191;193;200;land;false;plains;1
138;171;188;231;land;false;plains;1
139;254;115;242;land;false;plains;1
140;164;218;171;land;false;plains;1
141;220;227;228;land;false;plains;1
142;157;241;105;land;true;plains;1
143;235;250;133;land;false;plains;1
144;240;120;167;land;false;plains;1
145;155;209;244;land;false;plains;1
146;224;119;188;land;false;plains;1
147;86;244;232;land;false;plains;1
148;131;240;174;land;false;plains;1
149;231;242;169;land;false;plains;1
150;229;215;81;land;true;plains;1
151;220;229;156;land;false;plains;1
152;191;220;148;land;false;plains;1
153;100;213;239;land;false;plains;1
154;66;218;246;land;true;plains;1
155;223;163;135;land;false;plains;1
156;180;165;186;land;false;plains;1
157;229;212;218;land;false;plains;1
158;77;252;193;land;false;plains;1
159;251;196;143;land;false;plains;1
160;247;103;239;land;false;plains;1
161;243;98;183;land;false;plains;1
162;219;179;189;land;false;plains;1
163;156;238;180;land;true;plains;1
164;182;211;151;land;false;plains;1
165;253;217;224;land;false;plains;1
166;113;158;234;land;true;plains;1
167;108;202;232;land;false;plains;1
168;200;110;204;land;false;plains;1
169;228;64;235;land;false;plains;1
170;246;172;145;land;false;plains;1
171;246;122;200;land;false;plains;1
172;222;103;210;land;false;plains;1
173;152;132;243;land;false;plains;1
174;209;186;112;land;false;plains;1
175;98;163;253;land;false;plains;1
176;162;121;245;land;false;plains;1
177;254;67;229;land;false;plains;1
178;163;205;198;land;true;plains;1
179;182;232;135;land;false;plains;1
180;210;233;66;land;false;plains;1
181;171;219;153;land;false;plains;1
182;181;240;241;land;false;plains;1
183;165;243;204;land;false;plains;1
184;218;212;157;land;false;plains;1
185;173;247;168;land;false;plains;1
186;231;246;191;land;false;plains;1
187;243;181;150;land;false;plains;1
188;241;210;248;land;false;plains;1
189;157;183;171;land;false;plains;1
190;225;254;67;land;false;plains;1
191;114;246;151;land;false;plains;1
192;241;81;193;land;false;plains;1
193;219;153;159;land;false;plains;1
194;250;201;250;land;false;plains;1
195;141;121;248;land;true;plains;1
196;248;130;232;land;true;plains;1
197;96;235;202;land;false;plains;1
198;163;252;192;land;true;plains;1
199;254;89;196;land;false;plains;1
200;234;56;222;land;false;plains;1
201;244;131;167;land;false;plains;1
202;178;235;193;land;false;plains;1
203;71;250;244;land;false;plains;1
204;129;230;210;land;false;plains;1
205;175;232;97;land;false;plains;1
206;254;221;62;land;false;plains;1
207;135;236;240;land;false;plains;1
208;226;162;234;land;false;plains;1
209;235;84;234;land;false;plains;1
210;210;245;197;land;false;plains;1
211;174;158;231;land;false;plains;1
212;236;226;138;land;false;plains;1
213;102;207;249;land;true;plains;1
214;241;213;180;land;false;plains;1
215;215;211;244;land;false;plains;1
216;182;82;237;land;false;plains;1
217;159;228;217;land;false;plains;1
218;149;251;165;land;false;plains;1
219;75;193;243;land;false;plains;1
220;165;129;241;land;false;plains;1
221;187;167;186;land;false;plains;1
222;242;243;166;land;false;plains;1
223;223;239;108;land;false;plains;1
224;203;207;247;land;false;plains;1
225;181;144;187;land;false;plains;1
226;128;182;207;land;false;plains;1
227;149;205;148;land;false;plains;1
228;159;211;163;land;false;plains;1
229;195;225;192;land;false;plains;1
230;216;176;220;land;false;plains;1
231;145;202;231;land;true;plains;1
232;247;157;232;land;false;plains;1
233;153;243;121;land;true;plains;1
234;154;186;218;land;false;plains;1
235;183;254;136;land;true;plains;1
236;225;224;145;land;false;plains;1
237;231;213;139;land;false;plains;1
238;199;229;164;land;true;plains;1
239;140;202;218;land;false;plains;1
240;208;239;137;land;true;plains;1
241;209;97;213;land;false;plains;1
242;237;134;175;land;false;plains;1
243;233;173;143;land;false;plains;1
244;214;220;165;land;false;plains;1
245;132;173;204;land;false;plains;1
246;140;193;206;land;false;plains;1
247;127;157;238;land;false;plains;1
248;201;132;253;land;false;plains;1
249;106;235;169;land;false;plains;1
250;158;246;110;land;false;plains;1
251;153;238;194;land;false;plains;1
252;178;202;162;land;false;plains;1
253;236;197;179;land;false;plains;1
254;77;204;254;land;false;plains;1
255;196;198;158;land;false;plains;1
256;254;220;243;land;false;plains;1
257;238;112;247;land;false;plains;1
258;225;234;78;land;false;plains;1
259;114;178;244;land;false;plains;1
260;159;222;164;land;false;plains;1
261;176;217;253;land;false;plains;1
262;125;242;136;land;false;plains;1
263;184;146;183;land;false;plains;1
264;151;130;224;land;false;plains;1
265;186;135;233;land;false;plains;1
266;251;202;249;land;false;plains;1
267;222;253;97;land;false;plains;1
268;186;140;223;land;false;plains;1
269;201;213;190;land;false;plains;1
270;125;188;240;land;false;plains;1
271;235;131;232;land;false;plains;1
272;220;146;237;land;false;plains;1
273;230;137;251;land;false;plains;1
274;165;152;202;land;false;plains;1
275;205;150;181;land;false;plains;1
276;101;213;224;land;false;plains;1
277;96;166;248;land;true;plains;1
278;147;163;244;land;false;plains;1
279;234;94;208;land;false;plains;1
280;100;223;214;land;false;plains;1
281;126;186;193;land;false;plains;1
282;133;151;254;land;true;plains;1
283;110;249;151;land;false;plains;1
284;236;203;78;land;false;plains;1
285;194;134;178;land;false;plains;1
286;205;145;187;land;false;plains;1
287;220;187;151;land;false;plains;1
288;218;90;252;land;false;plains;1
289;200;122;214;land;false;plains;1
290;233;230;202;land;false;plains;1
291;237;252;218;land;true;plains;1
292;244;199;58;land;false;plains;1
293;140;197;242;land;false;plains;1
294;232;199;253;land;false;plains;1
295;220;248;82;land;false;plains;1
296;253;220;91;land;false;plains;1
297;182;138;248;land;false;plains;1
298;164;167;187;land;false;plains;1
299;218;228;128;land;false;plains;1
300;103;211;188;land;false;plains;1
301;230;213;119;land;false;plains;1
302;102;194;221;land;false;plains;1
303;191;188;210;land;false;plains;1
304;243;185;103;land;false;plains;1
305;165;210;199;land;false;plains;1
306;181;103;221;land;false;plains;1
307;134;245;184;land;false;plains;1
308;254;220;85;land;false;plains;1
309;81;244;238;land;false;plains;1
310;253;229;209;land;false;plains;1
311;228;42;240;land;false;plains;1
312;195;177;221;land;false;plains;1
313;224;230;221;land;false;plains;1
314;251;235;201;land;false;plains;1
315;225;198;132;land;false;plains;1
316;241;196;192;land;false;plains;1
317;136;166;209;land;false;plains;1
318;149;228;176;land;false;plains;1
319;226;226;206;land;false;plains;1
320;215;220;136;land;true;plains;1
321;228;132;222;land;false;plains;1
322;196;211;232;land;true;plains;1
323;135;172;238;land;true;plains;1
324;208;182;190;land;false;plains;1
325;204;207;148;land;false;plains;1
326;107;207;201;land;false;plains;1
327;234;86;226;land;false;plains;1
328;201;233;231;land;true;plains;1
329;241;122;188;land;false;plains;1
330;154;252;147;land;false;plains;1
331;243;220;202;land;false;plains;1
332;234;244;143;land;true;plains;1
333;177;145;209;land;false;plains;1
334;249;219;252;land;true;plains;1
335;238;231;210;land;false;plains;1
336;237;155;191;land;false;plains;1
337;191;192;215;land;true;plains;1
338;147;110;250;land;false;plains;1
339;128;197;202;land;false;plains;1
340;228;210;152;land;false;plains;1
341;102;244;210;land;false;plains;1
342;247;223;32;land;false;plains;1
343;121;201;192;land;true;plains;1
344;60;208;237;land;false;plains;1
345;197;68;249;land;false;plains;1
346;222;196;95;land;false;plains;1
347;204;244;105;land;false;plains;1
348;233;245;185;land;false;plains;1
349;57;249;245;land;false;plains;1
350;227;172;108;land;false;plains;1
351;169;185;156;land;false;plains;1
352;204;98;237;land;false;plains;1
353;234;245;93;land;false;plains;1
354;114;219;187;land;true;plains;1
355;235;135;245;land;false;plains;1
356;116;237;156;land;false;plains;1
357;187;121;232;land;false;plains;1
358;117;159;247;land;false;plains;1
359;169;178;177;land;false;plains;1
360;117;225;251;land;false;plains;1
361;198;242;237;land;false;plains;1
362;191;118;250;land;false;plains;1
363;220;234;142;land;false;plains;1
364;116;231;194;land;false;plains;1
365;222;91;228;land;false;plains;1
366;138;249;161;land;false;plains;1
367;67;252;193;land;false;plains;1
368;159;217;229;land;false;plains;1
369;96;250;158;land;false;plains;1
370;183;170;220;land;false;plains;1
371;191;247;251;land;true;plains;1
372;98;253;190;land;false;plains;1
373;197;205;102;land;false;plains;1
374;227;198;136;land;false;plains;1
375;164;238;208;land;false;plains;1
376;84;245;254;land;false;plains;1
377;223;246;214;land;false;plains;1
378;187;201;237;land;false;plains;1
379;230;204;90;land;false;plains;1
380;188;157;195;land;false;plains;1
381;192;91;241;land;false;plains;1
382;218;252;149;land;false;plains;1
383;232;245;54;land;false;plains;1
384;185;126;196;land;false;plains;1
385;174;222;134;land;false;plains;1
386;204;130;173;land;true;plains;1
387;251;238;78;land;true;plains;1
388;152;202;207;land;false;plains;1
389;242;122;206;land;false;plains;1
390;205;175;151;land;false;plains;1
391;247;187;108;land;false;plains;1
392;186;155;234;land;false;plains;1
393;210;241;195;land;false;plains;1
394;221;114;253;land;false;plains;1
395;174;204;148;land;false;plains;1
396;187;168;202;land;false;plains;1
397;245;149;199;land;false;plains;1
398;197;206;239;land;false;plains;1
399;135;247;170;land;false;plains;1
400;252;108;174;land;false;plains;1
401;156;152;245;land;false;plains;1
402;155;239;207;land;false;plains;1
403;63;238;215;land;false;plains;1
404;226;252;131;land;false;plains;1
405;208;169;188;land;false;plains;1
406;169;252;189;land;false;plains;1
407;162;190;221;land;false;plains;1
408;164;249;101;land;false;plains;1
409;214;127;220;land;true;plains;1
410;88;209;213;land;false;plains;1
411;149;181;235;land;false;plains;1
412;242;239;112;land;false;plains;1
413;150;252;139;land;false;plains;1
414;245;151;120;land;false;plains;1
415;206;238;145;land;false;plains;1
416;226;233;164;land;false;plains;1
417;196;217;93;land;false;plains;1
418;225;49;251;land;false;plains;1
419;208;147;181;land;false;plains;1
420;199;196;124;land;false;plains;1
421;81;232;232;land;false;plains;1
422;212;74;254;land;false;plains;1
423;157;184;180;land;false;plains;1
424;219;160;142;land;false;plains;1
425;112;163;248;land;false;plains;1
426;221;112;178;land;false;plains;1
427;207;212;181;land;false;plains;1
428;208;249;60;land;false;plains;1
429;107;191;228;land;false;plains;1
430;126;251;139;land;false;plains;1
431;216;75;211;land;false;plains;1
432;238;205;163;land;false;plains;1
433;157;186;224;land;false;plains;1
434;149;231;148;land;false;plains;1
435;111;216;225;land;true;plains;1
436;205;209;102;land;true;plains;1
437;248;70;207;land;false;plains;1
438;124;221;231;land;false;plains;1
439;196;207;203;land;false;plains;1
440;90;217;210;land;false;plains;1
441;240;214;47;land;false;plains;1
442;158;240;144;land;false;plains;1
443;253;229;167;land;false;plains;1
444;220;182;211;land;false;plains;1
445;222;105;246;land;false;plains;1
446;187;166;168;land;false;plains;1
447;249;133;136;land;true;plains;1
448;143;202;253;land;false;plains;1
449;169;208;143;land;false;plains;1
450;72;195;240;land;false;plains;1
451;133;153;243;land;false;plains;1
452;106;207;232;land;false;plains;1
453;225;115;208;land;false;plains;1
454;245;246;56;land;false;plains;1
455;174;246;150;land;false;plains;1
456;211;180;154;land;false;plains;1
457;223;238;80;land;false;plains;1
458;220;148;197;land;false;plains;1
459;212;176;216;land;false;plains;1
460;114;205;189;land;false;plains;1
461;224;245;58;land;false;plains;1
462;116;190;208;land;false;plains;1
463;205;195;183;land;false;plains;1
464;201;219;217;land;false;plains;1
465;216;118;192;land;false;plains;1
466;239;172;186;land;false;plains;1
467;168;184;175;land;false;plains;1
468;165;220;169;land;false;plains;1
469;239;241;152;land;false;plains;1
470;119;156;242;land;false;plains;1
471;223;228;92;land;false;plains;1
472;178;240;132;land;false;plains;1
473;90;231;237;land;false;plains;1
474;225;78;213;land;false;plains;1
475;183;224;189;land;false;plains;1
476;128;209;246;land;false;plains;1
477;222;233;145;land;false;plains;1
478;253;181;193;land;false;plains;1
479;245;215;58;land;true;plains;1
480;225;188;102;land;false;plains;1
481;187;218;157;land;false;plains;1
482;112;222;236;land;false;plains;1
483;130;183;240;land;false;plains;1
484;240;231;56;land;false;plains;1
485;195;245;102;land;false;plains;1
486;164;194;156;land;false;plains;1
487;217;224;94;land;false;plains;1
488;133;232;243;land;false;plains;1
489;230;197;94;land;false;plains;1
490;90;179;239;land;false;plains;1
491;196;218;148;land;false;plains;1
492;211;250;191;land;false;plains;1
493;244;201;70;land;false;plains;1
494;248;185;83;land;false;plains;1
495;71;242;222;land;false;plains;1
496;213;183;251;land;false;plains;1
497;226;185;247;land;false;plains;1
498;201;159;182;land;false;plains;1
499;246;97;212;land;false;plains;1
500;112;197;227;land;false;plains;1
501;234;173;180;land;false;plains;1
502;46;221;235;land;false;plains;1
503;153;232;142;land;false;plains;1
504;161;223;127;land;false;plains;1
505;129;159;228;land;false;plains;1
506;151;159;209;land;false;plains;1
507;174;139;237;land;false;plains;1
508;128;240;191;land;true;plains;1
509;217;151;227;land;false;plains;1
510;219;244;165;land;false;plains;1
511;196;185;161;land;false;plains;1
512;162;101;248;land;false;plains;1
513;110;228;172;land;false;plains;1
514;226;154;223;land;false;plains;1
515;224;83;251;land;false;plains;1
516;176;208;155;land;false;plains;1
517;132;205;200;land;false;plains;1
518;209;250;62;land;false;plains;1
519;249;253;201;land;false;plains;1
520;165;149;203;land;false;plains;1
521;101;220;245;land;false;plains;1
522;250;129;139;land;false;plains;1
523;232;191;247;land;true;plains;1
524;225;227;157;land;false;plains;1
525;225;248;117;land;true;plains;1
526;172;116;222;land;false;plains;1
527;244;140;173;land;false;plains;1
528;251;78;203;land;false;plains;1
529;151;144;243;land;false;plains;1
530;195;97;222;land;false;plains;1
531;197;250;206;land;false;plains;1
532;245;89;232;land;false;plains;1
533;185;143;195;land;false;plains;1
534;165;103;246;land;false;plains;1
535;220;171;244;land;false;plains;1
536;207;228;137;land;false;plains;1
537;238;190;214;land;false;plains;1
538;244;236;190;land;true;plains;1
539;88;200;227;land;false;plains;1
540;211;163;199;land;false;plains;1
541;213;189;216;land;false;plains;1
542;159;234;130;land;false;plains;1
543;202;162;195;land;false;plains;1
544;134;236;133;land;false;plains;1
545;217;235;150;land;false;plains;1
546;216;50;248;land;false;plains;1
547;212;86;253;land;false;plains;1
548;100;253;219;land;false;plains;1
549;215;109;231;land;false;plains;1
550;242;215;97;land;false;plains;1
551;115;230;211;land;false;plains;1
552;220;222;215;land;false;plains;1
553;188;179;195;land;false;plains;1
554;248;213;53;land;false;plains;1
555;185;141;238;land;false;plains;1
556;166;254;144;land;false;plains;1
557;254;138;224;land;false;plains;1
558;200;177;168;land;true;plains;1
559;188;214;223;land;true;plains;1
560;249;77;239;land;false;plains;1
561;173;240;237;land;false;plains;1
562;196;167;215;land;false;plains;1
563;248;235;36;land;false;plains;1
564;214;129;189;land;false;plains;1
565;196;131;198;land;false;plains;1
566;254;205;128;land;false;plains;1
567;230;154;200;land;true;plains;1
568;245;151;180;land;false;plains;1
569;139;203;183;land;false;plains;1
570;254;153;108;land;false;plains;1
571;158;168;237;land;false;plains;1
572;224;100;240;land;false;plains;1
573;171;207;124;land;false;plains;1
574;155;142;229;land;false;plains;1
575;181;200;225;land;false;plains;1
576;232;170;154;land;false;plains;1
577;188;144;232;land;false;plains;1
578;210;209;196;land;false;plains;1
579;209;106;191;land;false;plains;1
580;79;230;247;land;false;plains;1
581;211;252;188;land;false;plains;1
582;239;117;176;land;false;plains;1
583;227;121;163;land;false;plains;1
584;235;181;183;land;false;plains;1
585;171;185;196;land;false;plains;1
586;162;247;126;land;true;plains;1
587;229;112;182;land;false;plains;1
588;179;237;254;land;false;plains;1
589;239;207;92;land;false;plains;1
590;174;213;252;land;false;plains;1
591;248;196;113;land;false;plains;1
592;189;220;232;land;false;plains;1
593;233;216;211;land;false;plains;1
594;249;186;189;land;false;plains;1
595;250;167;86;land;false;plains;1
596;142;204;172;land;false;plains;1
597;229;217;252;land;false;plains;1
598;170;223;143;land;false;plains;1
599;158;149;242;land;false;plains;1
600;140;205;187;land;false;plains;1
601;134;192;231;land;false;plains;1
602;194;111;246;land;false;plains;1
603;106;225;179;land;false;plains;1
604;242;97;177;land;false;plains;1
605;226;219;185;land;false;plains;1
606;78;243;249;land;false;plains;1
607;170;218;129;land;false;plains;1
608;218;123;202;land;false;plains;1
609;146;251;146;land;false;plains;1
610;251;198;157;land;false;plains;1
611;201;211;152;land;false;plains;1
612;227;124;203;land;false;plains;1
613;217;155;207;land;false;plains;1
614;216;197;193;land;false;plains;1
615;29;254;229;land;false;plains;1
616;231;67;208;land;false;plains;1
617;218;167;160;land;false;plains;1
618;250;30;237;land;false;plains;1
619;197;141;243;land;false;plains;1
620;131;174;213;land;false;plains;1
621;176;194;174;land;false;plains;1
622;233;191;228;land;false;plains;1
623;247;240;145;land;false;plains;1
624;192;107;208;land;false;plains;1
625;168;240;153;land;false;plains;1
626;105;214;231;land;true;plains;1
627;253;115;167;land;false;plains;1
628;224;250;80;land;false;plains;1
629;102;232;227;land;false;plains;1
630;211;237;87;land;true;plains;1
631;192;150;195;land;false;plains;1
632;171;228;197;land;false;plains;1
633;148;247;246;land;false;plains;1
634;236;230;239;land;false;plains;1
635;235;149;172;land;false;plains;1
636;246;225;251;land;false;plains;1
637;232;108;246;land;false;plains;1
638;237;131;228;land;false;plains;1
639;248;111;220;land;false;plains;1
640;165;220;229;land;false;plains;1
641;210;150;144;land;false;plains;1
642;196;220;126;land;true;plains;1
643;216;167;217;land;false;plains;1
644;83;234;240;land;false;plains;1
645;203;215;171;land;false;plains;1
646;228;77;215;land;false;plains;1
647;254;229;25;land;true;plains;1
648;177;147;243;land;false;plains;1
649;199;253;73;land;false;plains;1
650;62;209;238;land;false;plains;1
651;231;106;218;land;true;plains;1
652;240;199;85;land;false;plains;1
653;132;207;205;land;false;plains;1
654;164;247;159;land;false;plains;1
655;194;140;254;land;false;plains;1
656;243;251;161;land;true;plains;1
657;118;237;182;land;false;plains;1
658;231;240;243;land;true;plains;1
659;63;222;238;land;false;plains;1
660;245;199;138;land;false;plains;1
661;163;100;252;land;false;plains;1
662;245;229;64;land;false;plains;1
663;213;216;77;land;true;plains;1
664;183;149;249;land;false;plains;1
665;208;247;81;land;false;plains;1
666;145;204;158;land;false;plains;1
667;245;114;190;land;true;plains;1
668;203;216;200;land;false;plains;1
669;245;80;236;land;true;plains;1
670;125;228;158;land;false;plains;1
671;204;99;206;land;false;plains;1
672;223;233;207;land;false;plains;1
673;59;251;227;land;false;plains;1
674;185;225;151;land;false;plains;1
675;247;183;185;land;true;plains;1
676;228;179;209;land;false;plains;1
677;172;207;250;land;false;plains;1
678;168;162;250;land;true;plains;1
679;230;205;103;land;false;plains;1
680;164;210;233;land;false;plains;1
681;88;161;254;land;false;plains;1
682;81;193;248;land;false;plains;1
683;242;247;57;land;false;plains;1
684;200;75;228;land;false;plains;1
685;243;95;173;land;false;plains;1
686;159;163;200;land;true;plains;1
687;136;179;224;land;false;plains;1
688;159;204;204;land;false;plains;1
689;165;214;133;land;false;plains;1
690;226;165;247;land;false;plains;1
691;217;224;126;land;false;plains;1
692;188;155;193;land;true;plains;1
693;212;228;175;land;true;plains;1
694;153;237;209;land;false;plains;1
695;246;179;129;land;false;plains;1
696;159;166;183;land;false;plains;1
697;167;231;196;land;false;plains;1
698;96;235;248;land;false;plains;1
699;199;196;199;land;false;plains;1
700;172;244;172;land;false;plains;1
701;148;202;208;land;false;plains;1
702;132;162;239;land;false;plains;1
703;186;225;90;land;false;plains;1
704;243;188;165;land;false;plains;1
705;120;139;247;land;false;plains;1
706;246;206;66;land;false;plains;1
707;203;154;191;land;false;plains;1
708;153;195;231;land;false;plains;1
709;165;225;140;land;false;plains;1
710;210;242;233;land;false;plains;1
711;207;236;137;land;true;plains;1
712;210;157;213;land;false;plains;1
713;239;253;150;land;false;plains;1
714;244;203;66;land;false;plains;1
715;239;115;178;land;false;plains;1
716;235;211;172;land;false;plains;1
717;99;240;164;land;false;plains;1
718;194;219;88;land;false;plains;1
719;141;221;250;land;false;plains;1
720;238;163;100;land;false;plains;1
721;248;211;209;land;false;plains;1
722;245;146;113;land;false;plains;1
723;184;222;148;land;true;plains;1
724;112;187;229;land;false;plains;1
725;126;203;202;land;false;plains;1
726;143;142;246;land;false;plains;1
727;208;154;221;land;true;plains;1
728;212;226;133;land;false;plains;1
729;160;236;172;land;true;plains;1
730;247;201;220;land;false;plains;1
731;213;166;156;land;true;plains;1
732;202;142;200;land;false;plains;1
733;237;253;56;land;false;plains;1
734;109;232;203;land;false;plains;1
735;236;249;242;land;false;plains;1
736;180;155;197;land;false;plains;1
737;222;241;78;land;true;plains;1
738;38;222;250;land;false;plains;1
739;211;217;176;land;false;plains;1
740;232;131;234;land;false;plains;1
741;253;27;245;land;true;plains;1
742;243;188;219;land;true;plains;1
743;174;236;173;land;false;plains;1
744;222;163;132;land;false;plains;1
745;140;245;171;land;false;plains;1
746;188;139;236;land;false;plains;1
747;45;238;229;land;true;plains;1
748;224;250;71;land;false;plains;1
749;187;244;233;land;false;plains;1
750;135;204;186;land;false;plains;1
751;198;141;222;land;false;plains;1
752;218;141;254;land;false;plains;1
753;228;101;182;land;false;plains;1
754;222;232;224;land;false;plains;1
755;179;151;248;land;false;plains;1
756;204;240;189;land;false;plains;1
757;230;212;154;land;false;plains;1
758;246;199;128;land;false;plains;1
759;100;222;211;land;false;plains;1
760;232;207;77;land;false;plains;1
761;250;251;46;land;false;plains;1
762;251;118;135;land;true;plains;1
763;157;197;176;land;false;plains;1
764;250;42;251;land;false;plains;1
765;126;246;214;land;false;plains;1
766;196;102;244;land;false;plains;1
767;186;203;192;land;false;plains;1
768;208;206;189;land;false;plains;1
769;134;229;203;land;false;plains;1
770;170;207;205;land;false;plains;1
771;177;209;149;land;false;plains;1
772;124;213;252;land;false;plains;1
773;191;116;248;land;true;plains;1
774;208;209;237;land;true;plains;1
775;128;145;237;land;false;plains;1
776;231;29;243;land;false;plains;1
777;223;219;145;land;false;plains;1
778;218;199;156;land;false;plains;1
779;216;251;165;land;false;plains;1
780;246;205;97;land;false;plains;1
781;204;94;227;land;false;plains;1
782;220;235;190;land;false;plains;1
783;55;212;240;land;false;plains;1
784;44;245;229;land;false;plains;1
785;143;195;187;land;false;plains;1
786;146;123;235;land;false;plains;1
787;117;201;207;land;false;plains;1
788;188;171;158;land;true;plains;1
789;231;149;148;land;false;plains;1
790;197;233;164;land;false;plains;1
791;197;182;151;land;false;plains;1
792;237;175;100;land;true;plains;1
793;254;127;155;land;false;plains;1
794;166;177;219;land;false;plains;1
795;130;210;254;land;false;plains;1
796;251;100;153;land;true;plains;1
797;143;209;254;land;false;plains;1
798;194;180;252;land;false;plains;1
799;201;157;218;land;false;plains;1
800;128;210;225;land;false;plains;1
801;236;233;77;land;false;plains;1
802;241;246;230;land;false;plains;1
803;195;153;234;land;false;plains;1
804;224;230;190;land;false;plains;1
805;210;132;227;land;false;plains;1
806;86;208;244;land;false;plains;1
807;170;204;172;land;false;plains;1
808;132;201;181;land;true;plains;1
809;227;70;251;land;false;plains;1
810;218;86;224;land;false;plains;1
811;191;249;139;land;false;plains;1
812;169;165;201;land;false;plains;1
813;190;213;212;land;false;plains;1
814;158;174;193;land;false;plains;1
815;194;94;213;land;false;plains;1
816;246;149;172;land;false;plains;1
817;137;145;235;land;false;plains;1
818;190;231;158;land;false;plains;1
819;239;218;72;land;false;plains;1
820;236;231;80;land;false;plains;1
821;251;238;19;land;false;plains;1
822;101;209;229;land;false;plains;1
