1;naval_base;3031.00;9.50;490.00;-1.05;17663
1;naval_base;1372.00;9.50;2477.00;-4.04;17303
1;naval_base;790.00;11.60;2190.00;-2.64;17077
1;naval_base;4803.00;9.90;2466.00;-2.92;16165
1;naval_base;642.00;10.07;1306.00;-3.14;17876
1;naval_base;4827.00;9.98;2131.00;-2.13;17236
1;naval_base;4796.00;9.70;1235.00;-1.66;17888
1;naval_base;5056.00;9.50;2156.00;0.79;16408
1;naval_base;398.00;9.65;1213.00;-2.55;17587
1;naval_base;4814.00;9.50;2041.00;-1.98;16747
1;naval_base;4659.00;10.05;1843.00;1.57;17713
1;naval_base;2502.00;9.90;824.00;-4.14;16953
1;naval_base;935.00;9.90;1216.00;-4.04;17692
1;naval_base;1696.00;9.90;1128.00;-2.25;16788
1;naval_base;126.00;9.90;852.00;-1.82;15986
1;naval_base;3988.00;9.50;373.00;-0.79;16307
1;naval_base;2062.00;9.50;434.00;0.24;16211
1;naval_base;2570.00;9.50;892.00;-0.28;16934
1;naval_base;4802.00;9.90;1560.00;-2.21;16252
1;naval_base;4625.00;9.75;1639.00;1.41;16996
1;naval_base;439.00;9.65;1280.00;-2.36;17493
1;naval_base;1116.00;9.90;2150.00;1.11;16520
1;naval_base;2052.00;9.65;2435.00;-2.15;16068
1;naval_base;2973.00;9.78;628.00;-2.16;16556
1;naval_base;4183.00;9.90;2505.00;-2.68;16921
1;naval_base;1994.00;9.65;2439.00;-3.75;17781
1;naval_base;3603.00;9.65;716.00;0.00;16907
1;naval_base;4112.00;9.68;679.00;-1.77;16045
1;naval_base;2394.00;9.65;967.00;0.57;16389
1;naval_base;4374.00;9.90;2474.00;-3.62;17721
1;naval_base;2274.00;9.90;851.00;-2.36;16102
1;naval_base;1347.00;9.50;1279.00;-2.68;16218
1;naval_base;4482.00;9.68;1327.00;-2.36;17873
1;naval_base;3437.00;9.50;779.00;0.98;17176
1;naval_base;104.00;9.90;608.00;-2.08;17466
1;naval_base;2132.00;9.50;462.00;-0.27;17105
1;naval_base;4323.00;10.00;1348.00;-3.42;17181
1;naval_base;1072.00;9.90;1166.00;-3.25;16421
1;naval_base;3441.00;9.65;774.00;0.28;17176
1;naval_base;3872.00;9.90;295.00;-3.46;16620
1;naval_base;4630.00;10.30;1711.00;-4.39;17148
1;naval_base;3981.00;9.90;2549.00;-2.03;17426
1;naval_base;4090.00;9.90;345.00;1.03;17655
1;naval_base;4154.00;9.65;703.00;-2.78;17525
1;naval_base;1649.00;9.95;1033.00;-4.60;16928
1;naval_base;1422.00;9.90;1130.00;-2.23;17245
1;naval_base;4905.00;10.20;1406.00;1.41;17372
1;naval_base;1902.00;9.93;2527.00;-3.68;17770
1;naval_base;1565.00;9.65;2281.00;-3.14;17070
1;naval_base;4945.00;9.95;2104.00;1.11;16943
1;naval_base;1065.00;9.90;2232.00;1.41;17150
1;naval_base;4176.00;9.65;683.00;0.98;17939
1;naval_base;762.00;9.80;2148.00;-1.57;17077
1;naval_base;1617.00;9.65;2311.00;-2.63;17746
1;naval_base;894.00;9.50;2272.00;-2.75;17214
1;naval_base;4886.00;9.65;1548.00;0.06;17740
1;naval_base;4751.00;10.93;1704.00;-4.07;17038
1;naval_base;5028.00;9.73;1846.00;-0.40;16909
1;naval_base;4568.00;9.70;1542.00;-0.61;16646
1;naval_base;4620.00;9.95;1628.00;-4.02;17845
1;naval_base;2213.00;9.50;1053.00;-0.79;16952
1;naval_base;4291.00;9.50;1454.00;-2.03;17866
1;naval_base;1569.00;9.65;1124.00;-3.02;16961
1;naval_base;4052.00;9.90;301.00;1.17;17984
1;naval_base;102.00;9.50;697.00;-1.86;17682
1;naval_base;2151.00;10.15;370.00;-2.03;17606
1;naval_base;3746.00;9.50;605.00;0.11;16804
1;naval_base;1758.00;9.90;2378.00;-3.08;17472
1;naval_base;4805.00;10.13;1616.00;-4.04;16486
1;naval_base;4737.00;9.68;2210.00;-0.59;16959
1;naval_base;4627.00;10.15;1765.00;-3.93;17711
1;naval_base;2265.00;9.50;2438.00;-1.78;17577
1;naval_base;121.00;9.50;2273.00;-0.17;17032
1;naval_base;4860.00;9.93;1593.00;-3.39;17638
1;naval_base;2007.00;9.90;442.00;-4.21;17306
1;naval_base;5110.00;9.50;2276.00;-4.20;17441
1;naval_base;4657.00;9.95;2215.00;0.57;16708
1;naval_base;1220.00;9.90;2295.00;-2.28;17790
1;naval_base;4080.00;9.50;762.00;0.69;16554
1;naval_base;4898.00;10.57;1434.00;1.29;17372
1;naval_base;1747.00;9.50;977.00;-1.21;16790
1;naval_base;103.00;9.50;810.00;-2.03;17722
1;naval_base;4729.00;9.50;2217.00;-0.61;16959
1;naval_base;5023.00;9.90;2319.00;0.43;17041
1;naval_base;1604.00;9.50;2333.00;-1.50;17746
1;naval_base;1158.00;9.65;2329.00;1.20;16730
1;naval_base;1688.00;9.90;2362.00;-3.14;16905
1;naval_base;2831.00;9.50;809.00;-0.43;16209
1;naval_base;4665.00;9.50;1785.00;-0.64;16640
1;naval_base;1794.00;9.50;913.00;-1.87;16335
1;naval_base;2227.00;9.93;894.00;-4.51;17393
1;naval_base;4625.00;10.88;324.00;1.33;16960
1;naval_base;781.00;9.88;2194.00;0.32;17077
1;naval_base;1853.00;9.90;637.00;-3.51;16622
1;naval_base;2962.00;9.90;668.00;-0.83;16556
1;naval_base;1319.00;10.68;1177.00;-2.50;16476
1;naval_base;203.00;9.90;257.00;-1.31;17988
1;naval_base;4743.00;9.73;1221.00;-2.68;17368
1;naval_base;2184.00;9.90;1081.00;-0.79;17579
1;naval_base;3975.00;9.90;170.00;-4.52;17439
1;naval_base;1937.00;9.65;2426.00;-2.88;17719
1;naval_base;3931.00;9.90;214.00;-3.93;16969
1;naval_base;4904.00;10.03;1367.00;-3.93;17870
1;naval_base;2637.00;9.90;900.00;0.46;17101
1;naval_base;4703.00;9.50;297.00;-1.11;17272
1;naval_base;1065.00;9.90;2191.00;-4.19;16456
1;naval_base;1842.00;9.50;849.00;0.38;17921
1;naval_base;413.00;9.50;1225.00;-2.82;16442
1;naval_base;3776.00;9.68;554.00;-0.84;17477
1;naval_base;2115.00;9.90;2468.00;-2.85;17715
1;naval_base;4410.00;9.50;1399.00;-0.79;17224
1;naval_base;4830.00;9.50;1438.00;-0.93;17756
1;naval_base;1890.00;9.90;553.00;-4.39;17953
1;naval_base;1820.00;9.90;674.00;-4.53;17741
1;naval_base;242.00;9.50;2298.00;0.50;17791
1;naval_base;4497.00;9.65;534.00;-1.57;17511
1;naval_base;4890.00;9.50;1961.00;-0.70;17613
1;naval_base;4325.00;9.90;1429.00;0.90;16359
1;naval_base;3220.00;9.50;267.00;-1.47;17573
1;naval_base;4543.00;9.70;1242.00;-0.20;16821
1;naval_base;4165.00;9.90;409.00;1.25;17967
1;naval_base;1121.00;9.82;2478.00;-2.21;17125
1;naval_base;83.00;9.90;537.00;-2.09;17226
1;naval_base;4267.00;9.90;2511.00;-3.93;17774
1;naval_base;2199.00;9.90;957.00;-4.20;16420
1;naval_base;2309.00;9.50;963.00;-1.45;17594
1;naval_base;1599.00;9.90;2308.00;-3.87;17746
1;naval_base;4450.00;9.93;299.00;-2.36;16452
1;naval_base;2457.00;9.90;915.00;0.00;17206
1;naval_base;1876.00;9.50;747.00;-1.11;17318
1;naval_base;4845.00;9.90;2459.00;-2.98;17087
1;naval_base;1701.00;9.95;943.00;-3.39;17580
1;naval_base;1065.00;9.65;2076.00;1.57;16755
1;naval_base;1101.00;9.90;2132.00;0.46;17551
1;naval_base;1495.00;9.90;1113.00;-2.75;16299
1;naval_base;1272.00;10.23;1173.00;-2.68;17891
1;naval_base;1644.00;9.65;1113.00;-3.08;17899
1;naval_base;1820.00;9.50;2524.00;-0.38;16929
1;naval_base;1723.00;9.70;1223.00;-1.42;17887
1;naval_base;2278.00;10.38;403.00;-3.43;17132
1;naval_base;1373.00;10.15;1147.00;-3.42;16538
1;naval_base;1716.00;9.60;1012.00;-1.37;16285
1;naval_base;66.00;10.90;2360.00;-2.45;17287
1;naval_base;118.00;9.50;2339.00;-2.65;15976
1;naval_base;3556.00;9.65;787.00;-0.93;17495
1;naval_base;4541.00;9.50;1924.00;-1.03;17405
1;naval_base;4560.00;10.28;606.00;-4.29;17947
1;naval_base;278.00;10.05;1028.00;-2.30;17031
1;naval_base;4163.00;9.90;435.00;-4.55;16797
1;naval_base;1906.00;10.00;522.00;-4.03;17953
1;naval_base;4355.00;9.90;1202.00;-4.07;17325
1;naval_base;1948.00;9.50;661.00;-0.93;16533
1;naval_base;2837.00;9.65;789.00;-3.14;17415
1;naval_base;4953.00;10.60;1632.00;0.24;17072
1;naval_base;286.00;9.50;191.00;-1.11;16321
1;naval_base;2452.00;9.90;845.00;-3.93;16167
1;naval_base;4376.00;9.90;1171.00;-4.17;17893
1;naval_base;1779.00;9.65;2382.00;-2.41;17472
1;naval_base;2956.00;9.65;696.00;-0.90;16468
1;naval_base;4719.00;9.50;1125.00;1.11;17433
1;naval_base;4620.00;10.38;264.00;-2.85;16182
1;naval_base;4649.00;9.93;347.00;1.11;16030
1;naval_base;4669.00;10.00;281.00;-2.47;16960
1;naval_base;1938.00;9.90;513.00;-3.46;16044
1;naval_base;864.00;9.95;2110.00;0.79;16974
1;naval_base;4820.00;10.07;1469.00;-1.89;16688
1;naval_base;2416.00;9.50;968.00;-0.54;16389
1;naval_base;684.00;10.13;1316.00;-3.04;16663
1;naval_base;2986.00;9.73;586.00;-1.45;17124
1;naval_base;2019.00;9.90;2447.00;-3.93;16068
1;naval_base;1539.00;9.50;2308.00;0.36;17070
1;naval_base;4288.00;9.90;1359.00;-2.50;17654
1;naval_base;4901.00;9.90;1378.00;1.47;17870
1;naval_base;3960.00;9.90;2529.00;-3.07;17426
1;naval_base;4618.00;9.50;2482.00;-1.03;17443
1;naval_base;2372.00;9.90;595.00;0.19;17473
1;naval_base;4050.00;9.90;2540.00;1.53;16356
1;naval_base;486.00;10.30;1264.00;-3.36;17417
1;naval_base;4765.00;9.50;2473.00;-3.51;16165
1;naval_base;431.00;9.50;1261.00;-1.25;16442
1;naval_base;100.00;9.50;701.00;-1.76;17682
1;naval_base;1879.00;9.90;595.00;1.13;16865
1;naval_base;3900.00;9.90;227.00;-3.79;16692
1;naval_base;901.00;9.50;2140.00;-1.25;16974
1;naval_base;3669.00;9.50;607.00;-1.57;17352
1;naval_base;4712.00;10.03;1083.00;0.00;16589
1;naval_base;5026.00;11.10;1827.00;-1.95;16909
1;naval_base;2950.00;9.65;747.00;-1.41;17929
1;naval_base;956.00;9.50;2422.00;0.79;16113
1;naval_base;3561.00;9.65;764.00;-0.71;16763
1;naval_base;787.00;9.50;179.00;-0.39;17191
1;naval_base;849.00;9.90;133.00;0.22;17421
1;naval_base;4468.00;9.65;796.00;-0.11;17572
1;naval_base;811.00;9.55;2246.00;-1.57;17500
1;naval_base;1303.00;10.43;2480.00;-3.25;17303
1;naval_base;4693.00;9.50;376.00;0.93;17090
1;naval_base;2104.00;9.50;41.00;1.17;18034
1;naval_base;4794.00;9.98;2220.00;1.37;17795
1;naval_base;1763.00;9.53;957.00;-0.72;16790
1;naval_base;4141.00;9.90;2512.00;-4.39;16921
1;naval_base;4566.00;9.65;2468.00;-3.14;16583
1;naval_base;4058.00;9.75;752.00;0.84;16505
1;naval_base;513.00;9.65;155.00;0.00;17479
1;naval_base;3817.00;9.65;450.00;-1.25;17652
1;naval_base;4499.00;9.50;636.00;-2.82;17164
1;naval_base;1547.00;9.90;1110.00;-2.58;17897
1;naval_base;4344.00;9.90;1217.00;-4.55;17325
1;naval_base;4313.00;10.00;1985.00;1.28;17373
1;naval_base;1318.00;9.65;2171.00;0.20;16891
1;naval_base;3997.00;9.90;80.00;-4.43;16572
1;naval_base;193.00;9.50;305.00;-0.55;17584
1;naval_base;1843.00;9.90;648.00;-3.82;16622
1;naval_base;711.00;9.50;201.00;0.00;16022
1;naval_base;4604.00;9.82;235.00;1.11;17518
1;naval_base;782.00;11.07;1318.00;-3.61;16590
1;naval_base;2005.00;9.50;533.00;-1.03;16667
1;naval_base;1016.00;9.65;2423.00;-2.52;16113
1;naval_base;4839.00;9.50;1249.00;-0.10;16668
1;naval_base;2331.00;10.35;580.00;0.73;17071
1;naval_base;4825.00;9.50;2238.00;-0.17;17795
1;naval_base;78.00;9.65;743.00;-1.52;17682
1;naval_base;4531.00;9.90;2465.00;-3.88;16583
1;naval_base;4889.00;9.90;2148.00;-4.15;15995
1;naval_base;2308.00;9.90;549.00;1.28;17071
1;naval_base;4180.00;9.50;761.00;0.28;16883
1;naval_base;4976.00;9.65;2172.00;0.23;17270
1;naval_base;965.00;9.90;1202.00;-3.14;17692
1;naval_base;2734.00;9.50;907.00;-0.20;17602
1;naval_base;4516.00;9.95;1563.00;-4.39;17853
1;naval_base;4620.00;9.50;1781.00;-4.61;17711
1;naval_base;3891.00;9.50;449.00;-1.57;17061
1;naval_base;1198.00;9.50;2169.00;-0.27;17799
1;naval_base;111.00;11.15;1019.00;-3.93;17565
1;naval_base;2480.00;9.50;911.00;0.17;17206
1;naval_base;4649.00;9.73;2167.00;0.73;17273
1;naval_base;4632.00;10.10;2450.00;-3.52;17443
1;naval_base;4413.00;9.88;947.00;-4.22;16722
1;naval_base;4937.00;9.90;1270.00;-1.33;17517
1;naval_base;3516.00;9.50;813.00;-0.20;17495
1;naval_base;1695.00;9.95;957.00;-4.43;17580
1;naval_base;626.00;9.93;1294.00;-2.03;17261
1;naval_base;4950.00;12.03;2411.00;1.40;16972
1;naval_base;2761.00;9.65;870.00;-1.43;16465
1;naval_base;4241.00;9.90;1455.00;0.69;17096
1;naval_base;934.00;9.50;2355.00;-2.17;16573
1;naval_base;425.00;9.90;149.00;1.11;16835
1;naval_base;4690.00;9.50;1750.00;-0.17;17750
1;naval_base;2096.00;9.65;453.00;0.79;17105
1;naval_base;3638.00;9.65;678.00;-1.68;17932
1;naval_base;1064.00;9.90;2196.00;1.41;16456
1;naval_base;287.00;10.10;1033.00;-2.16;17905
1;naval_base;3211.00;9.90;402.00;1.11;17260
1;naval_base;4462.00;9.50;2136.00;0.56;17685
1;naval_base;3210.00;9.90;516.00;1.57;17391
1;naval_base;2528.00;9.90;779.00;0.32;17120
1;naval_base;1661.00;9.55;2434.00;-1.83;17762
1;naval_base;2867.00;9.90;819.00;-0.39;17415
1;naval_base;804.00;9.50;138.00;-1.11;16855
1;naval_base;1091.00;9.90;2170.00;-3.46;16456
1;naval_base;4663.00;9.65;2459.00;-0.79;17443
1;naval_base;1673.00;9.90;1114.00;-2.72;17899
1;naval_base;1721.00;9.70;1051.00;-1.44;16285
1;naval_base;232.00;9.90;1000.00;-2.68;16120
1;naval_base;4071.00;9.90;597.00;-4.12;16362
1;naval_base;3649.00;9.50;659.00;-1.03;17943
1;naval_base;1911.00;9.65;712.00;-0.21;17280
1;naval_base;2438.00;9.50;923.00;-0.95;16389
1;naval_base;3755.00;9.50;594.00;-1.33;16804
1;naval_base;4469.00;10.00;1423.00;-4.55;16716
1;naval_base;4741.00;10.10;1277.00;-2.76;17614
1;naval_base;388.00;9.50;132.00;0.52;17591
1;naval_base;4001.00;9.50;13.00;-0.24;17305
1;naval_base;5019.00;10.00;1943.00;-4.58;17661
1;naval_base;4724.00;9.50;1704.00;-0.59;16487
1;naval_base;3886.00;9.90;264.00;-4.39;16620
1;naval_base;1213.00;9.50;2498.00;-4.45;17315
1;naval_base;1245.00;9.65;2154.00;0.00;17717
1;naval_base;2520.00;9.50;757.00;0.86;17120
1;naval_base;83.00;9.90;776.00;-1.07;16810
1;naval_base;716.00;9.50;201.00;0.00;16022
1;naval_base;1853.00;9.90;2429.00;-3.39;16542
1;naval_base;3798.00;9.73;477.00;-0.06;17652
1;naval_base;859.00;9.70;2107.00;1.03;16974
1;naval_base;5061.00;9.50;2310.00;0.50;17041
1;naval_base;1870.00;9.90;780.00;-1.71;16466
1;naval_base;4711.00;9.90;2473.00;-2.80;16993
1;naval_base;1166.00;9.50;2255.00;-2.68;16258
1;naval_base;780.00;10.53;2116.00;-2.21;16134
1;naval_base;5035.00;9.50;1966.00;0.29;17661
1;naval_base;3225.00;9.50;552.00;0.54;17231
1;naval_base;4841.00;9.50;2202.00;-1.57;17795
1;naval_base;4523.00;9.50;1563.00;0.27;17853
1;naval_base;903.00;9.70;1340.00;-2.82;16064
1;naval_base;2211.00;9.98;177.00;0.98;18002
1;naval_base;4781.00;9.65;1612.00;-1.11;16412
1;naval_base;1848.00;9.65;844.00;-0.75;17921
1;naval_base;4793.00;9.50;2244.00;0.05;17795
1;naval_base;4851.00;10.50;1484.00;-3.85;16986
1;naval_base;814.00;10.03;1333.00;-2.11;16590
1;naval_base;2257.00;9.90;872.00;-3.00;16102
1;naval_base;101.00;9.50;801.00;-1.89;17722
1;naval_base;1932.00;9.50;688.00;-1.21;17280
1;naval_base;2932.00;9.65;757.00;-4.25;17929
1;naval_base;119.00;9.65;841.00;-2.32;15986
1;naval_base;4347.00;9.50;1437.00;0.59;16359
1;naval_base;126.00;9.50;406.00;-0.30;17103
1;naval_base;2779.00;9.90;846.00;-0.35;17919
1;naval_base;244.00;9.50;224.00;-0.54;17996
1;naval_base;1277.00;9.90;2162.00;1.21;16891
1;naval_base;4605.00;10.13;1568.00;0.40;17854
1;naval_base;945.00;9.65;1241.00;0.54;16636
1;naval_base;4024.00;10.38;651.00;-4.12;17940
1;naval_base;2061.00;10.03;8.00;1.18;17367
1;naval_base;1940.00;9.65;678.00;-1.35;17280
1;naval_base;3803.00;9.50;474.00;-1.11;17652
1;naval_base;3885.00;9.50;201.00;-1.11;17543
1;naval_base;2969.00;9.82;643.00;-1.19;16556
1;naval_base;4584.00;10.13;1829.00;-3.74;16792
1;naval_base;5029.00;10.32;2023.00;-4.12;17234
1;naval_base;4463.00;11.03;1952.00;-3.14;16791
1;naval_base;2020.00;9.90;433.00;-3.73;17306
1;naval_base;4449.00;9.65;1075.00;-4.09;17903
1;naval_base;4654.00;9.50;424.00;-2.82;16210
1;naval_base;4410.00;9.65;1418.00;-1.17;17224
1;naval_base;2285.00;9.95;977.00;0.70;17594
1;naval_base;2002.00;9.65;545.00;-1.79;16433
1;naval_base;4632.00;10.30;455.00;-4.47;17958
1;naval_base;4393.00;9.50;1428.00;-0.12;17224
1;naval_base;816.00;9.90;127.00;0.00;17421
1;naval_base;1658.00;9.90;1257.00;-4.55;16370
1;naval_base;4249.00;9.90;788.00;0.88;17926
1;naval_base;1167.00;9.50;2338.00;0.64;16730
1;naval_base;2192.00;9.65;142.00;-4.63;16217
1;naval_base;4628.00;10.03;2117.00;0.42;16721
1;naval_base;4981.00;11.40;2392.00;-3.31;16972
1;naval_base;2743.00;9.50;883.00;-0.98;16465
1;naval_base;1969.00;9.90;482.00;-4.33;17620
1;naval_base;3719.00;9.90;566.00;0.27;16804
1;naval_base;1718.00;9.55;1210.00;-2.19;17887
1;naval_base;4537.00;10.18;1907.00;-3.70;17405
1;naval_base;2352.00;9.90;861.00;-3.73;17708
1;naval_base;315.00;9.50;1115.00;-1.72;17250
1;naval_base;4546.00;9.90;460.00;-2.85;16312
1;naval_base;1801.00;9.90;770.00;-3.44;17496
1;naval_base;962.00;10.68;2383.00;-2.46;16113
1;naval_base;3847.00;9.65;257.00;-0.59;16647
1;naval_base;1889.00;9.90;556.00;0.98;17953
1;naval_base;4564.00;10.03;569.00;0.62;17732
1;naval_base;4199.00;9.65;775.00;0.61;17925
1;naval_base;4028.00;9.90;647.00;-3.01;17940
1;naval_base;1645.00;10.03;1048.00;1.57;16928
1;naval_base;4279.00;9.50;1425.00;-0.98;17684
1;naval_base;3904.00;9.50;119.00;-1.11;16012
1;naval_base;4459.00;9.90;2468.00;-1.88;17642
1;naval_base;2189.00;9.50;2559.00;-1.78;17080
1;naval_base;3288.00;9.90;231.00;-4.25;16973
1;naval_base;2504.00;9.50;905.00;0.05;17206
1;naval_base;4195.00;9.90;1379.00;-3.80;16342
1;naval_base;4588.00;9.50;1870.00;-0.20;16792
1;naval_base;2223.00;9.50;1031.00;-0.79;17906
1;naval_base;2019.00;9.73;2476.00;-0.90;17516
1;naval_base;4334.00;9.90;1349.00;-2.98;17181
1;naval_base;1114.00;9.90;2057.00;-0.32;17815
1;naval_base;1193.00;9.90;2275.00;-3.14;17790
1;naval_base;1983.00;9.65;612.00;-1.08;17379
1;naval_base;3215.00;9.65;493.00;-4.60;17391
1;naval_base;4911.00;9.90;2104.00;-3.80;17811
1;naval_base;190.00;9.50;2282.00;0.40;16696
1;naval_base;3893.00;9.90;2558.00;-4.32;17426
1;naval_base;1328.00;9.65;2482.00;1.57;17303
1;naval_base;4252.00;9.90;1339.00;-3.42;17654
1;naval_base;3075.00;9.50;394.00;-0.10;17612
